1531611476,116.526760,39.892826,34.209438,0.0090,2,50010,16.113
1531611484,116.526538,39.892701,34.186123,0.0235,8,50018,10.597
1531611486,116.526714,39.892842,34.053677,0.0217,2,50020,39.076
1531611489,116.526703,39.892804,34.192471,0.0044,3,50023,5.229
1531611493,116.526741,39.892762,34.250820,0.0057,4,50027,5.130
1531611498,116.526720,39.892785,34.142910,0.0032,5,50032,2.272
1531611500,116.526707,39.892750,34.035854,0.0040,2,50034,7.268
1531611502,116.526689,39.892717,33.936428,0.0040,2,50036,7.187
1531611504,116.526664,39.892686,33.667141,0.0041,2,50038,7.339
1531611506,116.526648,39.892652,33.442776,0.0040,2,50040,7.286
1531611508,116.526628,39.892619,33.533474,0.0040,2,50042,7.253
1531611530,116.526537,39.892626,34.137539,0.0078,22,50064,1.278
1531611540,116.526615,39.892609,34.312954,0.0070,10,50074,2.502
1531611558,116.526762,39.892535,32.503689,0.0150,18,50092,3.002
1531611568,116.528196,39.892529,34.170559,0.1225,10,50102,44.103
1531611570,116.528435,39.892537,34.227200,0.0204,2,50104,36.784
1531611572,116.528672,39.892632,34.453823,0.0228,2,50106,41.076
1531611574,116.528913,39.892615,34.801296,0.0206,2,50108,37.170
1531611576,116.529044,39.892570,34.975552,0.0122,2,50110,21.998
1531611578,116.529395,39.892709,34.798855,0.0337,2,50112,60.737
1531611580,116.529654,39.892889,34.813869,0.0299,2,50114,53.745
1531611582,116.529966,39.892886,34.589138,0.0266,2,50116,47.900
1531611584,116.530339,39.892883,34.050259,0.0318,2,50118,57.319
1531611586,116.530633,39.892704,33.772549,0.0320,2,50120,57.687
1531611588,116.530912,39.892674,33.533596,0.0241,2,50122,43.349
1531611590,116.531208,39.892692,33.293850,0.0254,2,50124,45.689
1531611592,116.531548,39.892691,32.949001,0.0290,2,50126,52.248
1531611594,116.531907,39.892677,32.330654,0.0307,2,50128,55.302
1531611596,116.532212,39.892636,31.729824,0.0265,2,50130,47.617
1531611598,116.532540,39.892642,30.961758,0.0281,2,50132,50.505
1531611600,116.532994,39.892666,29.213039,0.0389,2,50134,69.955
1531611602,116.533384,39.892691,28.076931,0.0334,2,50136,60.138
1531611604,116.533759,39.892721,28.910549,0.0322,2,50138,58.041
1531611606,116.534131,39.892755,28.215481,0.0320,2,50140,57.531
1531611608,116.534535,39.892789,27.424709,0.0347,2,50142,62.440
1531611610,116.534919,39.892792,27.542202,0.0328,2,50144,58.979
1531611612,116.535299,39.892790,27.502834,0.0325,2,50146,58.454
1531611614,116.535591,39.892788,26.888760,0.0249,2,50148,44.824
1531611616,116.536042,39.892784,26.588039,0.0386,2,50150,69.413
1531611618,116.536428,39.892782,27.643826,0.0329,2,50152,59.295
1531611620,116.536777,39.892779,28.105373,0.0298,2,50154,53.627
